00,38.7,925.0,840.7,781.8
00:10,37.3,933.3,841.7,778.5
00:20,37.2,923.5,843.3,768.5
00:30,37.3,913.2,838.9,762.8
00:40,37.0,910.4,815.9,747.8
00:50,36.2,910.8,822.5,758.7
01,35.7,918.7,806.7,753.5
01:10,35.3,910.8,818.8,748.6
01:20,35.5,893.7,806.0,742.1
01:30,35.4,897.9,799.9,741.6
01:40,35.4,895.4,798.4,735.9
01:50,34.5,897.3,784.8,721.0
02,34.3,874.8,781.8,716.3
02:10,34.0,872.2,790.7,705.2
02:20,34.2,869.5,783.0,712.2
02:30,34.0,863.8,776.4,709.0
02:40,33.9,870.6,771.4,705.4
02:50,34.2,869.8,773.3,694.2
03,33.7,869.8,759.5,691.5
03:10,34.0,857.5,762.0,701.5
03:20,32.8,873.9,782.0,689.2
03:30,33.2,843.4,786.0,679.3
03:40,32.8,847.7,774.2,688.8
03:50,32.8,848.8,756.4,690.1
04,32.7,852.1,764.5,695.6
04:10,32.9,846.5,760.7,700.2
04:20,33.2,835.6,743.0,702.0
04:30,32.8,852.3,742.3,703.1
04:40,33.3,843.4,728.4,706.5
04:50,33.2,838.2,735.2,720.8
05,33.6,847.5,733.1,704.4
05:10,33.4,841.7,746.2,715.7
05:20,32.9,840.2,727.8,714.7
05:30,32.5,851.3,709.0,711.3
05:40,31.8,834.6,730.3,709.8
05:50,33.0,822.4,728.9,704.1
06,32.1,823.0,732.5,716.5
06:10,32.2,824.2,745.9,718.7
06:20,31.8,821.9,734.0,720.5
06:30,33.5,806.4,735.1,729.5
06:40,33.2,829.5,717.0,742.3
06:50,31.6,858.6,705.7,726.5
07,32.5,847.4,732.1,730.6
07:10,35.2,844.6,725.0,734.2
07:20,32.9,830.3,734.5,744.2
07:30,33.4,874.5,735.8,744.6
07:40,35.3,877.6,738.2,745.1
07:50,34.8,870.7,735.9,756.0
08,36.5,883.3,749.7,769.6
08:10,38.7,862.5,760.5,783.2
08:21,38.3,873.4,752.5,812.5
08:30,38.4,873.4,738.2,816.4
08:40,39.7,906.4,755.6,818.5
08:50,41.7,886.1,776.4,834.4
09,39.3,907.4,789.7,841.8
09:10,41.4,903.5,771.7,852.9
09:20,39.9,913.2,769.2,859.1
09:30,42.4,928.5,756.7,869.9
09:40,42.5,921.4,758.3,875.8
09:50,42.3,933.0,757.7,890.1
10,44.1,923.5,772.1,902.2
10:10,42.5,947.5,754.3,916.8
10:20,44.2,954.1,776.8,914.7
10:30,44.8,942.8,766.6,930.6
10:40,45.3,961.6,776.0,928.0
10:50,41.4,959.8,801.5,937.0
11,43.9,964.5,808.4,939.1
11:10,40.5,993.6,826.1,917.6
11:20,43.5,986.3,783.3,943.5
11:30,42.7,1023.3,780.0,949.3
11:40,44.0,1014.8,809.1,955.6
11:50,44.0,1011.7,822.5,962.4
12,41.6,991.2,813.2,958.4
12:10,44.1,1015.1,804.8,952.4
12:20,42.5,1014.4,809.5,961.9
12:30,42.6,1017.5,799.0,965.8
12:40,42.7,1026.0,798.6,957.5
12:50,44.5,1023.7,818.9,960.0
13,41.7,1005.1,804.7,958.9
13:10,46.2,1015.8,828.2,959.7
13:20,47.1,1002.0,836.2,947.8
13:30,47.7,1014.1,805.3,964.0
13:40,45.8,1028.3,828.2,961.1
13:50,45.5,1047.1,843.1,957.9
14,46.1,1029.1,836.0,959.4
14:10,45.5,1018.9,830.7,967.8
14:20,48.0,1024.9,827.8,952.5
14:30,48.1,1024.1,853.5,946.0
14:40,46.7,1033.3,841.4,952.9
14:50,48.5,1046.9,845.1,951.5
15,47.8,1042.1,839.5,933.8
15:10,45.5,1066.6,873.8,923.4
15:20,46.1,1050.9,856.0,907.6
15:30,45.4,1042.7,871.7,908.9
15:40,45.6,1055.1,863.9,913.1
15:50,44.6,1059.6,886.5,915.9
16,45.2,1057.8,914.5,919.8
16:10,45.0,1053.9,909.6,913.9
16:20,46.4,1044.4,896.2,931.8
16:30,45.4,1066.7,889.9,935.0
16:40,46.3,1056.3,899.4,929.4
16:50,48.2,1055.6,906.9,930.8
17,46.5,1045.6,926.3,934.8
17:10,46.7,1044.5,933.8,928.7
17:20,44.7,1075.1,943.3,930.8
17:30,46.9,1061.1,935.7,936.2
17:40,46.1,1049.5,932.4,946.3
17:50,45.9,1052.2,936.1,947.6
18,47.4,1053.1,920.5,944.7
18:10,43.6,1062.5,937.3,946.1
18:20,43.7,1068.2,924.9,948.5
18:30,43.7,1060.9,944.9,955.4
18:40,44.6,1076.4,952.6,956.7
18:50,44.5,1074.4,943.5,951.9
19,44.1,1068.1,947.1,964.8
19:10,46.1,1074.6,947.4,951.2
19:20,47.7,1068.2,949.2,959.5
19:30,48.0,1058.8,960.6,961.4
19:40,45.8,1071.8,941.1,953.5
19:50,46.3,1071.8,951.7,949.5
20,46.4,1070.4,952.8,953.3
20:10,47.3,1056.3,960.2,965.4
20:20,46.9,1053.5,963.7,952.7
20:30,46.1,1068.4,971.2,943.9
