00,39.5,988.2,902.6,885.7
00:10,39.0,989.9,898.2,879.8
00:20,39.0,977.0,875.8,881.2
00:30,38.1,983.4,874.8,856.2
00:40,38.2,982.2,872.9,849.1
00:50,37.8,968.0,878.7,850.0
01,37.5,969.8,863.0,840.4
01:10,37.0,977.6,866.8,843.6
01:20,37.2,951.6,863.9,835.0
01:30,36.8,952.5,846.8,826.2
01:40,35.9,961.1,848.5,823.9
01:50,36.8,947.9,839.2,816.4
02,34.9,952.3,827.7,808.6
02:10,36.0,950.2,828.9,809.6
02:20,35.5,946.3,828.6,803.6
02:30,35.6,917.2,851.2,795.9
02:40,35.7,927.7,838.4,801.6
02:50,34.6,926.2,829.6,790.2
03,34.4,937.9,821.4,786.8
03:10,35.2,928.4,815.4,787.7
03:20,34.4,930.9,825.1,778.2
03:30,34.3,927.5,819.7,778.3
03:40,34.5,921.0,839.6,779.5
03:50,34.2,906.6,830.0,776.1
04,34.5,906.3,827.5,765.3
04:10,35.6,906.7,822.3,780.8
04:20,34.7,909.8,832.2,768.2
04:30,35.6,906.0,831.4,771.1
04:40,35.2,891.8,820.0,772.8
04:50,35.0,899.2,829.1,776.7
05,34.8,893.2,835.0,775.5
05:10,34.6,913.4,822.9,775.8
05:20,35.0,895.9,838.0,775.5
05:30,35.4,877.2,832.1,774.9
05:40,34.3,880.4,833.2,780.0
05:50,34.1,867.1,835.8,782.0
06,34.1,866.0,832.9,793.9
06:10,37.7,840.8,849.6,810.8
06:20,36.7,851.2,858.1,825.8
06:30,38.1,854.9,853.1,826.3
06:40,37.9,857.3,848.8,838.3
06:50,38.3,875.8,858.1,855.1
07,38.1,853.1,834.2,870.7
07:10,39.4,848.0,837.7,893.7
07:20,36.8,918.6,834.6,904.1
07:30,37.2,924.3,862.3,926.8
07:40,38.7,863.4,884.5,935.0
07:50,38.8,911.5,883.9,965.8
08,40.0,948.4,918.7,994.7
08:10,35.6,1002.6,953.3,1022.1
08:20,37.8,1047.8,959.6,1044.1
08:30,37.6,1052.5,942.5,1074.0
08:40,35.5,1082.3,926.2,1088.2
08:50,38.2,1118.6,948.6,1090.3
09,38.8,1099.0,954.8,1113.1
09:10,41.3,1108.0,938.6,1132.1
09:20,38.8,1116.4,963.2,1137.9
09:30,41.7,1104.0,974.6,1160.6
09:40,39.0,1135.0,995.1,1150.2
09:50,40.8,1135.1,981.8,1156.7
10,49.8,1106.9,964.8,1166.1
10:10,48.6,1143.8,991.9,1178.2
10:20,51.0,1166.1,973.7,1175.2
10:30,50.1,1152.1,961.9,1200.9
10:40,44.2,1160.3,974.8,1196.6
10:50,46.5,1183.4,966.9,1209.1
11,49.6,1161.2,996.4,1214.1
11:10,52.3,1159.4,978.6,1222.6
11:20,51.2,1176.4,966.1,1229.5
11:30,50.2,1199.1,981.5,1229.5
11:40,49.7,1208.2,993.9,1215.4
11:50,48.6,1220.2,954.4,1223.2
12,48.6,1156.0,963.4,1198.2
12:10,46.0,1151.9,924.7,1173.5
12:20,45.0,1153.4,946.5,1169.1
12:30,44.1,1157.3,932.4,1154.3
12:40,45.5,1154.7,921.4,1151.3
12:50,45.4,1156.2,921.7,1155.2
13,46.5,1159.6,944.8,1160.7
13:10,51.5,1182.3,974.3,1190.8
13:20,51.4,1193.6,1010.6,1207.0
13:30,49.1,1175.5,1001.9,1185.2
13:40,48.3,1179.7,973.0,1201.2
13:50,48.4,1207.5,982.4,1203.7
14,49.3,1195.7,989.8,1206.9
14:10,49.4,1191.7,1005.5,1195.4
14:20,49.8,1174.4,979.7,1203.6
14:30,47.4,1191.0,985.6,1194.8
14:40,46.2,1174.9,989.1,1195.0
14:50,47.5,1211.1,995.5,1190.4
15,49.4,1192.4,988.3,1185.4
15:10,45.4,1190.1,975.2,1182.7
15:20,43.0,1230.2,964.7,1162.6
15:30,44.2,1210.9,986.1,1163.8
15:40,43.2,1213.9,977.0,1161.4
15:50,44.3,1178.4,961.6,1168.9
16,45.6,1193.8,951.7,1161.6
16:10,41.0,1225.4,951.3,1143.9
16:20,39.7,1241.1,951.4,1125.0
16:30,39.3,1221.7,967.7,1129.9
16:40,39.1,1218.9,963.6,1124.2
16:50,40.4,1215.7,954.1,1127.1
17,40.7,1192.8,942.6,1133.2
17:10,41.0,1163.6,931.5,1124.8
17:20,39.6,1177.2,921.3,1113.0
17:30,41.6,1129.7,922.4,1114.8
17:40,40.7,1148.9,913.2,1104.0
17:50,41.3,1156.9,908.7,1099.5
18,40.1,1147.0,912.8,1096.0
