00:00,1337.7,395.1,624.4,60.2,169.0,19.2,0.0,104.5,14.7,33.0,2.0,-0.7
00:10,1379.0,411.9,626.1,60.3,160.3,19.2,0.0,104.1,14.8,35.0,2.2,0.0
00:20,1356.7,415.5,626.8,60.9,156.0,19.2,0.0,104.1,14.7,35.0,1.9,0.0
00:30,1356.4,416.8,625.2,59.8,141.0,19.1,0.0,107.5,14.1,31.6,1.9,-1.6
00:40,1361.5,416.1,630.0,60.6,137.6,19.2,0.0,109.5,14.1,18.1,1.8,-24.4
00:50,1377.5,416.1,627.8,59.9,131.7,19.1,0.0,105.3,13.6,14.2,1.9,-26.3
01:00,1368.3,414.4,628.9,60.0,128.9,19.2,0.0,105.9,13.8,14.6,1.8,-25.5
01:10,1358.0,415.3,627.9,60.1,127.5,18.7,0.0,107.7,13.7,14.3,1.9,-25.2
01:20,1370.3,421.4,623.9,60.4,121.5,18.8,0.0,102.9,13.2,0.0,2.1,-25.3
01:30,1383.3,417.6,625.5,60.0,116.1,18.8,0.0,100.3,13.4,0.0,2.1,-52.0
01:40,1385.6,415.3,628.0,59.9,110.7,18.5,0.0,99.7,13.1,0.0,2.1,-56.1
01:50,1391.1,424.8,628.2,60.1,105.3,18.4,0.0,115.7,13.0,0.0,2.1,-82.3
02:00,1386.3,423.2,627.3,59.7,101.5,18.6,0.0,116.7,13.4,0.0,1.9,-79.5
02:10,1394.0,426.4,624.0,60.5,104.9,18.6,0.0,123.2,13.4,0.0,1.9,-116.5
02:20,1376.5,415.4,624.9,60.4,104.2,18.6,0.0,127.0,13.0,0.0,2.0,-118.5
02:30,1359.0,415.6,624.7,60.1,106.9,18.5,0.0,137.5,13.0,0.0,1.9,-115.5
02:40,1350.8,415.5,627.2,60.0,104.8,18.4,0.0,151.3,13.2,0.0,1.9,-117.8
02:50,1350.3,421.9,626.7,60.2,112.8,18.6,0.0,158.0,12.1,0.0,1.9,-138.3
03:00,1346.4,415.0,626.4,60.3,103.2,18.5,0.0,156.6,11.9,0.0,1.9,-141.7
03:10,1323.7,414.8,627.5,60.2,109.0,18.5,0.0,160.0,12.0,0.0,1.9,-128.0
03:20,1315.7,409.4,629.7,60.3,106.5,18.5,0.0,150.2,11.8,0.0,1.8,-131.3
03:30,1338.7,409.6,616.5,59.5,109.2,18.5,0.0,140.0,11.8,0.0,1.8,-128.2
03:40,1347.0,411.1,606.3,59.9,114.3,18.6,0.0,133.2,12.0,1.9,1.9,-127.6
03:50,1348.0,411.8,597.4,60.1,116.2,18.7,0.0,136.0,12.1,2.0,2.0,-127.5
