00:00,1336.4,434.2,646.0,60.1,51.3,33.7,0.0,1.3,19.2,41.3,2.1,0.0
00:10,1346.3,422.3,645.0,60.2,48.0,33.8,0.0,1.3,18.7,32.0,2.1,-0.8
00:20,1371.8,403.3,631.7,59.7,53.2,33.8,0.0,1.3,19.1,22.7,2.2,0.0
00:30,1401.5,400.9,621.5,60.6,48.1,33.8,0.0,1.3,19.1,16.3,2.1,-27.4
00:40,1385.5,399.0,615.4,59.9,47.6,33.7,0.0,1.2,18.8,16.2,2.2,-28.7
00:50,1406.3,408.9,612.1,60.4,47.2,32.5,0.0,1.2,19.1,0.0,2.2,-54.3
01:00,1413.3,405.5,604.2,58.4,50.5,32.6,0.0,1.2,19.2,0.0,2.2,-53.7
01:10,1417.4,408.3,598.0,59.4,45.4,32.5,0.0,1.2,18.8,0.0,2.2,-56.2
01:20,1411.1,411.0,590.4,59.1,50.3,32.5,0.0,1.2,19.0,0.0,2.3,-53.3
01:30,1399.0,419.1,590.9,59.5,42.0,32.6,0.0,1.5,19.0,0.0,2.3,-55.9
01:40,1343.7,420.0,592.9,59.6,49.3,32.5,0.0,1.6,19.1,0.0,2.1,-53.2
01:50,1335.7,420.3,591.7,59.2,44.5,32.5,0.0,2.1,16.7,0.0,2.1,-55.4
02:00,1332.5,420.8,593.6,60.1,44.6,32.4,0.0,2.4,17.1,0.0,2.0,-76.6
02:10,1355.7,416.1,593.2,60.0,46.5,32.5,0.0,2.7,17.0,0.0,2.1,-79.0
02:20,1337.0,411.2,593.3,59.6,49.7,32.6,0.0,2.7,16.9,0.0,2.0,-78.0
02:30,1360.5,394.5,592.9,59.5,51.7,32.5,0.0,2.7,17.1,0.1,2.0,-77.4
02:40,1339.7,394.2,593.4,59.5,53.8,32.3,0.0,2.2,17.0,0.0,1.9,-78.8
02:50,1329.5,394.8,593.4,60.1,48.1,32.3,0.0,1.9,17.0,0.0,1.8,-79.8
03:00,1332.6,393.7,593.0,59.8,51.3,32.5,0.0,1.9,17.0,0.4,1.7,-79.7
03:10,1392.4,396.5,594.2,59.8,49.2,32.5,0.0,1.6,17.1,0.0,2.0,-136.1
03:20,1378.4,395.0,592.8,59.9,52.9,32.4,0.0,1.8,17.1,0.0,2.1,-136.5
03:30,1355.9,394.2,593.4,59.6,51.7,32.5,0.0,1.4,17.0,0.0,2.2,-136.6
03:40,1347.0,393.6,592.0,59.8,54.8,32.5,0.0,1.6,17.0,0.0,2.1,-134.2
03:50,1332.8,388.2,592.9,59.8,57.5,32.5,0.0,2.0,17.3,0.0,2.1,-135.1
04:00,1335.5,388.8,593.4,60.2,61.9,32.5,0.0,1.9,17.0,0.0,2.0,-133.0
04:10,1358.6,390.1,592.6,59.5,61.5,32.6,0.0,2.0,17.0,0.0,1.9,-144.0
04:20,1355.8,388.9,591.7,58.7,65.0,32.6,0.0,2.3,17.3,0.0,2.0,-143.1
04:30,1347.2,388.9,593.2,56.7,68.6,32.5,0.0,2.6,17.2,0.0,2.0,-140.9
04:40,1341.3,388.3,591.8,57.1,66.6,32.6,0.0,3.0,17.0,0.0,2.1,-143.5
04:50,1339.8,388.0,594.0,57.4,68.4,32.6,0.0,3.3,17.2,0.0,2.1,-144.1
05:00,1342.9,388.4,591.8,57.0,67.6,32.4,0.5,3.7,17.2,0.0,2.0,-141.9
05:10,1296.4,388.7,592.3,57.8,71.8,32.4,0.5,4.0,16.9,0.0,2.1,-102.3
05:20,1292.9,387.7,592.2,57.2,73.5,32.6,0.5,4.1,16.9,0.0,2.2,-104.0
05:30,1286.1,388.1,591.8,57.6,84.7,32.6,1.1,5.0,17.0,0.3,2.2,-101.4
05:40,1275.5,388.2,592.8,57.2,88.2,32.4,1.4,5.2,16.6,0.0,2.1,-105.7
05:50,1276.1,373.2,591.6,57.7,100.1,32.4,5.5,5.1,16.8,0.5,2.1,-100.8
06:00,1280.6,374.3,592.0,57.5,112.8,32.7,10.8,4.9,17.1,0.6,2.0,-100.8
06:10,1299.1,372.7,591.8,57.6,111.4,32.6,25.3,4.8,16.9,0.0,2.1,-120.0
06:20,1281.0,373.3,594.1,57.1,115.8,32.3,45.7,4.2,16.9,0.0,2.0,-119.3
06:30,1251.0,373.6,593.0,57.4,121.3,32.2,69.9,3.5,17.7,0.0,2.1,-118.0
06:40,1242.3,373.0,592.1,56.7,120.0,32.5,98.8,3.0,21.4,0.0,2.0,-118.1
06:50,1239.5,374.3,591.7,57.3,125.9,32.5,132.8,2.5,22.0,0.0,2.1,-140.4
07:00,1244.1,374.6,591.2,57.3,128.7,32.5,171.4,1.9,22.1,0.0,2.2,-140.7
07:10,1207.8,374.3,592.6,57.0,125.1,32.5,212.0,1.8,22.0,0.0,1.8,-121.6
07:20,1204.8,373.6,592.1,57.4,129.8,32.6,255.8,1.6,22.0,0.0,1.8,-121.6
07:30,1194.8,373.3,594.2,57.6,121.0,32.7,302.1,1.4,22.2,0.0,2.0,-121.5
07:40,1205.2,373.8,592.6,57.1,127.8,32.6,348.9,1.2,22.2,0.0,1.9,-120.0
07:50,1212.6,373.6,592.1,57.6,124.3,32.8,395.3,0.9,19.3,0.0,1.9,-117.8
08:00,1258.7,373.3,594.2,57.2,126.7,32.9,441.3,1.0,16.2,0.0,1.8,-92.0
08:10,1289.5,373.0,592.6,57.2,125.2,32.7,479.6,1.1,15.9,0.0,1.8,-36.3
08:20,1323.7,374.7,591.7,57.2,122.3,32.8,515.4,1.3,16.6,0.0,1.8,-34.6
08:30,1321.0,374.2,593.3,57.4,124.4,32.7,551.3,1.2,18.6,0.0,1.7,-39.8
08:40,1334.0,373.8,590.8,57.3,126.4,32.7,596.4,1.4,18.3,0.0,1.6,-36.5
08:50,1303.7,370.5,591.2,56.9,130.6,32.5,632.6,0.9,18.1,16.0,1.6,-9.6
09:00,1334.6,341.8,592.2,57.1,126.6,32.6,660.5,0.8,18.5,16.1,1.8,-12.0
09:10,1363.7,317.6,592.0,58.0,120.9,32.9,676.0,0.9,18.6,16.9,1.9,0.0
09:20,1357.5,304.6,591.7,57.7,127.0,32.8,701.3,1.0,18.9,16.8,1.9,0.0
09:30,1355.9,296.1,592.1,57.4,124.7,32.7,725.7,1.1,18.6,16.1,1.9,-0.1
09:40,1339.3,294.3,591.3,56.9,131.0,32.7,757.7,1.4,18.4,16.7,2.0,0.0
09:50,1339.6,294.3,590.7,57.1,122.0,33.0,786.4,1.5,18.5,16.0,1.9,-2.0
10:00,1333.7,294.5,591.0,57.5,117.7,32.7,807.2,1.8,19.7,16.5,1.9,0.0
10:10,1356.2,279.6,593.9,57.3,124.0,32.8,840.7,2.9,20.6,16.0,1.8,-15.0
10:20,1359.7,278.8,595.3,57.4,120.5,32.7,863.4,3.3,22.7,16.0,1.7,-20.1
10:30,1355.7,279.6,597.8,57.6,121.7,33.0,872.1,3.5,23.4,16.0,1.6,-16.1
10:40,1348.7,279.9,599.5,57.4,123.0,32.8,876.3,3.9,23.3,16.0,1.6,-15.8
10:50,1369.2,279.9,598.9,57.4,124.8,32.7,900.3,3.9,23.6,16.0,1.6,-15.7
11:00,1369.3,280.2,601.4,57.2,117.0,32.9,911.4,4.2,22.9,16.0,1.5,-15.8
11:10,1415.0,299.4,603.0,57.5,117.8,33.0,916.6,5.0,23.7,16.0,1.5,-18.5
11:20,1394.6,306.4,603.1,57.2,113.7,32.7,925.6,7.6,23.2,16.0,1.6,-20.5
11:30,1398.6,310.1,607.5,57.2,111.9,32.5,923.1,10.9,26.1,15.9,1.5,-19.9
11:40,1407.2,310.1,605.4,57.2,107.9,32.9,932.3,13.3,27.4,0.0,1.6,-43.3
11:50,1390.5,311.5,608.2,57.2,108.0,32.8,938.9,14.0,27.7,0.0,1.6,-55.8
12:00,1379.7,310.1,610.5,57.4,109.3,32.7,927.2,15.2,26.5,0.0,1.7,-91.3
12:10,1367.0,300.7,610.7,57.3,96.1,32.6,932.9,17.9,24.4,0.0,1.7,-160.7
12:20,1360.2,295.1,610.4,57.3,109.2,32.6,949.2,19.1,25.1,0.0,1.7,-164.5
12:30,1385.4,298.5,611.2,57.1,108.9,32.6,949.6,20.6,24.9,0.0,1.6,-190.0
12:40,1355.9,316.9,610.4,57.0,107.6,32.6,949.9,24.4,24.5,0.0,1.7,-190.6
12:50,1338.6,331.0,611.7,57.2,105.5,32.5,943.7,28.6,24.8,0.0,1.6,-189.9
13:00,1345.5,332.7,611.7,57.4,112.2,32.6,940.9,30.6,24.5,0.0,1.6,-159.8
13:10,1376.4,335.3,610.4,58.0,116.7,32.7,911.8,30.5,24.6,6.3,1.6,-91.1
13:20,1340.0,344.2,611.3,59.0,107.6,32.6,925.1,32.4,24.8,6.2,1.5,-49.5
13:30,1349.1,350.5,610.9,58.5,110.4,32.8,911.6,30.9,24.4,6.8,1.5,-49.6
13:40,1365.4,357.1,614.5,58.3,114.6,32.7,900.2,27.5,24.8,6.0,1.6,-49.4
13:50,1359.4,367.8,614.9,58.2,120.4,32.8,895.7,25.3,25.2,6.2,1.5,-25.6
14:00,1335.9,391.1,615.8,58.4,132.6,32.6,878.7,24.2,24.8,6.9,1.6,-25.7
14:10,1340.1,404.5,615.6,59.1,131.8,32.8,860.4,23.3,24.6,0.0,1.3,-28.4
14:20,1341.2,410.4,616.9,59.3,136.1,32.7,831.2,21.8,21.5,0.0,1.3,-25.9
14:30,1357.8,415.3,626.0,59.2,137.4,32.7,816.9,21.6,21.6,0.2,1.5,-25.6
14:40,1367.1,423.1,634.9,60.3,135.8,33.1,784.2,20.2,23.3,0.0,1.5,-26.8
14:50,1390.2,426.3,641.3,59.8,131.1,33.4,767.1,18.0,23.4,14.9,1.6,-26.4
15:00,1364.8,426.7,647.9,60.2,136.7,33.4,749.0,16.5,23.5,30.8,1.6,0.0
15:10,1375.2,426.6,657.3,59.7,132.2,33.4,717.9,17.2,24.7,34.6,1.7,-0.6
15:20,1403.5,428.4,667.3,59.6,127.5,33.3,685.0,16.4,24.8,36.8,1.8,-0.7
15:30,1406.8,439.8,674.3,59.7,130.6,33.5,649.9,15.6,29.2,47.6,1.7,0.0
15:40,1406.3,458.9,679.2,58.8,128.7,33.5,605.9,15.1,30.6,63.3,1.7,-0.6
15:50,1440.0,470.0,690.3,60.3,122.9,33.4,544.0,15.1,30.8,72.8,1.8,-1.0
16:00,1435.4,495.6,698.4,59.2,125.9,33.4,520.6,14.8,30.8,75.3,1.8,0.0
16:10,1452.7,504.2,708.5,61.6,126.5,33.7,481.5,14.4,32.8,86.4,1.9,0.0
16:20,1459.9,524.4,713.6,59.4,126.1,33.6,449.2,15.3,35.6,85.4,1.9,0.0
16:30,1461.3,543.8,723.3,58.7,126.2,33.6,402.9,16.7,37.4,110.3,1.9,0.0
