00,40.5,952.6,886.4,878.0
00:10,37.8,981.5,905.9,864.8
00:20,38.3,976.4,894.4,853.5
00:30,38.3,955.2,886.7,854.3
00:40,36.8,957.2,872.4,851.0
00:50,38.2,945.9,843.6,840.0
01,37.9,940.6,856.8,841.4
01:10,37.5,942.5,864.9,830.5
01:20,36.8,960.8,848.5,811.7
01:30,36.6,951.8,848.2,802.2
01:40,36.6,968.5,840.4,794.2
01:50,35.5,954.5,840.0,785.5
02,35.7,951.5,838.8,793.1
02:10,35.8,931.8,829.5,791.7
02:20,35.4,937.3,835.5,788.1
02:30,35.7,939.7,809.6,771.9
02:40,35.1,921.0,821.3,777.9
02:50,35.2,924.0,811.8,767.3
03,34.4,918.0,816.6,778.8
03:10,36.4,909.2,830.3,768.4
03:20,36.9,917.2,832.2,758.6
03:30,36.3,913.0,817.5,777.1
03:40,36.8,929.7,816.3,751.5
03:50,36.7,912.2,820.5,765.6
04,36.7,922.8,807.2,766.1
04:10,38.6,884.9,813.2,778.5
04:20,38.7,893.9,822.4,773.1
04:30,38.2,889.6,811.3,764.6
04:40,38.4,862.9,816.7,777.5
04:50,40.0,864.3,815.8,786.7
05,39.7,872.8,824.6,774.7
05:10,38.7,893.4,815.8,773.7
05:20,38.6,882.2,830.9,780.5
05:30,38.4,878.6,834.0,784.2
05:40,38.2,876.2,830.3,772.0
05:50,38.8,857.6,829.5,794.0
06,39.1,853.3,824.7,782.8
06:10,39.0,854.5,835.6,793.6
06:20,38.6,858.7,851.4,817.3
06:30,37.9,852.1,859.7,805.0
06:40,40.5,853.7,843.7,823.6
06:50,40.6,853.4,840.0,837.8
07,40.6,869.3,840.9,843.0
07:10,41.5,894.0,855.3,865.1
07:20,41.7,892.7,854.8,884.5
07:30,39.3,898.5,864.0,905.6
07:40,39.7,916.5,880.7,916.7
07:50,40.0,943.8,881.8,948.1
08,44.7,973.0,913.2,984.8
08:10,39.6,1014.1,936.1,992.5
08:20,39.3,1058.6,963.7,1018.4
08:30,40.5,1080.5,968.7,1036.0
08:40,40.0,1086.3,978.3,1054.3
08:50,41.5,1096.7,993.1,1064.3
09,42.1,1110.5,1004.2,1075.3
09:10,42.0,1106.4,1008.6,1079.3
09:20,41.5,1121.8,983.3,1070.7
09:30,43.1,1130.8,985.7,1095.1
09:40,42.9,1143.8,992.3,1102.3
09:50,44.4,1147.5,991.2,1101.6
10,42.3,1156.2,1004.8,1119.4
10:10,44.2,1157.1,1002.0,1129.1
10:20,46.3,1169.5,1015.2,1128.8
10:30,42.8,1176.1,1011.3,1148.2
10:40,47.6,1163.3,1028.1,1136.0
10:50,44.0,1185.4,1023.0,1146.3
11,47.7,1187.0,1013.2,1165.0
11:10,49.2,1187.5,1032.5,1165.9
11:20,47.5,1195.2,1029.4,1184.8
11:30,46.7,1189.2,1032.6,1188.4
11:40,49.8,1208.0,1043.6,1189.5
11:50,47.7,1233.4,1032.0,1183.8
12,49.4,1155.3,995.0,1169.3
12:10,46.4,1171.2,945.5,1147.4
12:20,45.8,1164.3,934.7,1152.4
12:30,46.2,1166.4,936.9,1149.2
12:40,46.7,1156.6,951.7,1137.8
12:50,46.5,1156.2,961.6,1149.6
13,45.6,1164.5,954.4,1166.8
13:10,45.1,1199.1,1019.1,1178.4
13:20,45.8,1207.5,1017.3,1176.3
13:30,45.2,1229.4,1011.5,1189.2
13:40,45.5,1210.3,1024.4,1203.9
13:50,45.8,1133.7,997.2,1200.1
14,46.9,1202.8,993.3,1207.0
14:10,45.8,1227.9,1004.1,1191.4
14:20,44.1,1257.3,990.7,1186.0
14:30,43.8,1203.8,1024.2,1186.4
14:40,42.9,1211.4,1022.2,1183.8
14:50,41.9,1216.8,1028.9,1172.5
15,43.4,1194.0,1023.1,1187.3
15:10,43.2,1208.0,1008.0,1165.8
15:20,44.0,1203.0,1017.4,1183.2
15:30,43.0,1215.8,1033.3,1185.0
15:40,44.4,1182.2,1013.8,1171.9
15:50,44.7,1147.5,1024.9,1179.1
16,42.6,1149.1,1000.0,1177.2
16:10,38.9,1222.1,1003.3,1149.0
16:20,39.2,1199.6,1012.7,1143.8
16:30,40.2,1208.6,995.0,1134.2
16:40,38.8,1231.3,989.1,1131.5
16:50,38.1,1208.1,991.8,1133.2
17,37.9,1179.5,966.9,1120.2
17:10,40.3,1145.0,956.1,1115.7
17:20,39.0,1160.1,949.1,1105.8
17:30,39.7,1159.6,953.6,1103.0
17:40,39.3,1169.7,955.0,1112.9
17:50,38.4,1160.4,962.5,1116.6
18,39.9,1131.9,971.1,1117.8
18:10,42.1,1136.8,982.8,1110.8
18:20,42.3,1127.1,995.0,1111.6
18:30,40.6,1155.0,990.7,1093.4
18:40,41.8,1143.7,999.5,1098.6
18:50,41.0,1149.5,1003.5,1091.6
19,40.1,1117.7,992.3,1098.8
19:10,41.6,1116.6,1000.1,1090.8
19:20,42.0,1123.1,997.9,1079.0
19:30,41.3,1111.8,994.3,1085.5
19:40,41.5,1106.0,991.3,1088.0
19:50,41.4,1095.5,976.3,1085.2
20,40.1,1108.9,977.8,1070.7
20:10,44.9,1090.0,972.4,1080.8
20:20,45.2,1105.2,965.3,1069.5
20:30,46.4,1079.8,966.4,1077.1
20:40,44.9,1087.4,961.8,1064.2
20:50,43.2,1102.4,957.7,1048.8
21,43.9,1081.2,957.1,1046.3
21:10,44.1,1064.6,948.9,1052.8
21:20,42.7,1071.2,955.8,1038.8
21:30,43.0,1062.9,949.6,1032.6
21:40,43.3,1063.7,940.0,1024.0
21:50,43.0,1070.3,948.3,1010.1
22,43.6,1048.0,949.3,996.7
22:10,43.2,1053.8,952.0,994.1
22:20,43.5,1037.8,947.3,978.8
22:30,44.0,1053.3,945.9,968.5
22:40,41.7,1039.4,948.1,946.2
22:50,42.2,1041.6,945.6,948.2
23,41.3,1030.4,934.4,930.1
23:10,40.8,1016.5,932.9,923.0
23:20,40.8,1002.3,928.9,910.6
23:30,40.7,1000.2,913.9,903.8
23:40,40.1,1007.3,906.5,894.7
23:50,38.4,991.9,914.9,884.2
