00,40.7,933.5,862.9,965.9
00:10,39.5,954.7,878.1,972.5
00:20,39.5,960.1,886.0,956.6
00:30,38.6,962.5,880.2,957.2
00:40,39.0,941.8,881.6,952.2
00:50,38.7,937.1,869.9,939.9
01,38.6,939.0,868.1,935.1
01:10,40.1,932.5,863.9,940.3
01:20,39.2,929.0,858.3,933.6
01:30,39.2,922.2,849.2,912.6
01:40,39.4,912.7,847.4,927.8
01:50,38.5,913.4,833.3,917.1
02,38.1,906.4,845.3,913.1
02:10,37.9,913.4,842.3,903.1
02:20,37.6,908.8,825.6,909.3
02:30,37.7,892.6,834.2,885.2
02:40,37.0,901.0,849.7,869.4
02:50,36.8,902.7,844.8,879.4
03,36.6,888.6,843.7,869.2
03:10,39.6,862.4,851.1,887.2
03:20,39.6,876.9,840.1,883.7
03:30,40.1,864.9,831.8,869.9
03:40,39.2,867.0,819.2,864.8
03:50,39.9,863.5,841.6,857.8
04,39.5,863.7,838.7,858.3
04:10,38.7,871.6,830.3,858.7
04:20,39.1,860.4,839.8,849.1
04:30,38.5,853.6,842.3,841.2
04:40,38.2,849.2,855.8,846.8
04:50,39.2,838.1,862.0,848.8
05,40.0,840.4,853.6,853.4
05:10,38.3,853.1,854.5,837.7
05:20,38.7,860.2,853.3,842.7
05:30,38.4,853.4,853.7,843.3
05:40,38.9,849.0,865.1,843.6
05:50,39.1,831.0,855.1,847.3
06,37.9,848.2,861.2,840.0
06:10,39.0,831.8,881.3,850.2
06:20,39.4,829.8,869.6,859.7
06:30,38.3,826.1,855.9,873.0
06:40,39.9,836.8,863.3,884.2
06:50,40.1,833.9,861.6,902.4
07,40.7,845.9,869.5,908.2
07:10,40.6,855.7,867.6,926.5
07:20,42.0,866.3,883.5,933.3
07:30,40.0,865.8,888.5,946.8
07:40,40.2,870.0,897.7,983.8
07:50,40.8,899.1,911.5,1004.4
08,43.9,921.9,955.0,1037.0
08:10,38.7,994.0,976.6,1056.5
08:20,39.7,1029.3,984.2,1097.7
08:30,39.2,1034.7,999.2,1113.2
08:40,40.0,1044.9,1006.9,1118.7
08:50,41.5,1060.6,1017.4,1147.3
09,44.2,1057.1,1019.4,1168.8
09:10,41.4,1059.0,1036.2,1178.6
09:20,40.1,1066.4,1020.9,1183.2
09:30,40.9,1069.9,1023.8,1188.2
09:40,43.2,1087.8,1039.8,1197.3
09:50,42.1,1081.2,1035.0,1201.1
10,43.6,1080.6,1024.2,1210.6
10:10,42.8,1101.0,983.8,1256.6
10:20,42.9,1094.4,1070.4,1194.1
10:30,44.8,1113.6,1086.6,1187.2
10:40,46.5,1112.6,1092.1,1202.8
10:50,44.8,1122.9,1093.9,1196.5
11,43.6,1105.4,1105.8,1215.6
11:10,47.4,1135.8,1104.7,1226.5
11:20,45.5,1139.6,1108.9,1229.6
11:30,49.8,1145.2,1122.8,1243.8
11:40,48.8,1142.9,1129.5,1247.9
11:50,47.5,1136.2,1114.6,1255.8
12,48.6,1093.6,1101.6,1237.1
12:10,48.9,1080.6,1068.7,1229.7
12:20,47.7,1075.6,1070.9,1215.8
12:30,48.7,1076.8,1069.6,1212.7
12:40,46.5,1087.6,1064.7,1212.8
12:50,47.6,1072.5,1073.8,1214.1
13,45.1,1093.1,1102.7,1231.4
13:10,47.4,1155.9,1129.2,1241.1
13:20,45.4,1149.8,1140.1,1247.3
13:30,45.9,1169.5,1049.7,1315.5
13:40,45.8,1169.6,1108.9,1285.6
13:50,46.4,1159.6,1098.8,1277.0
14,47.4,1155.8,1105.5,1275.5
14:10,46.4,1148.2,1109.7,1283.2
14:20,47.6,1159.8,1104.0,1266.1
14:30,46.6,1155.8,1113.5,1270.6
14:40,45.6,1167.5,1112.9,1264.5
14:50,45.3,1170.4,1117.2,1268.8
15,47.8,1140.1,1097.5,1254.7
15:10,46.5,1154.9,1102.2,1245.1
15:20,47.7,1164.4,1114.9,1253.5
15:30,48.1,1155.9,1112.1,1253.6
15:40,43.2,1163.8,1100.2,1243.5
15:50,42.5,1152.1,1097.6,1240.5
16,43.3,1143.4,1110.9,1249.4
16:10,43.0,1168.2,1101.2,1235.1
16:20,41.8,1160.3,1101.8,1227.8
16:30,42.7,1149.1,1100.2,1224.8
16:40,42.5,1156.2,1093.3,1214.7
16:50,42.9,1164.6,1081.4,1205.6
17,41.5,1145.6,1064.5,1196.7
17:10,44.5,1129.8,1043.6,1192.2
17:20,42.2,1139.8,1046.5,1176.2
17:30,42.5,1110.6,1053.8,1187.8
17:40,45.2,1125.1,1047.7,1180.5
17:50,43.2,1128.3,1052.2,1186.4
18,42.2,1121.0,1048.9,1178.3
18:10,43.8,1151.9,1039.3,1166.8
18:20,43.4,1139.6,1052.1,1164.5
18:30,45.6,1143.2,1048.0,1172.7
18:40,45.8,1141.8,1039.6,1170.7
18:50,45.7,1130.1,1046.8,1173.9
19,46.4,1129.6,1041.9,1170.8
19:10,50.1,1114.5,1031.2,1162.5
19:20,46.3,1103.9,1038.7,1173.6
19:30,46.5,1108.1,1035.1,1161.5
19:40,45.7,1106.2,1050.4,1162.9
19:50,46.9,1084.7,1039.0,1157.2
20,46.6,1075.7,1043.8,1157.7
20:10,50.6,1081.4,1036.2,1148.2
20:20,50.0,1076.7,1034.1,1138.1
20:30,50.4,1069.4,1043.2,1137.3
20:40,50.1,1066.6,1020.2,1130.0
20:50,50.2,1051.8,1027.3,1130.3
21,49.0,1055.4,1019.7,1123.1
21:10,48.9,1049.6,1014.4,1118.6
21:20,50.1,1041.6,1004.8,1108.6
21:30,47.8,1055.4,1008.8,1102.8
21:40,47.3,1048.9,1013.0,1089.5
21:50,48.1,1033.9,1002.9,1088.2
22,46.5,1025.7,973.4,1067.3
22:10,46.7,1008.3,967.8,1062.2
22:20,44.4,1002.2,954.2,1042.8
22:30,45.1,988.1,952.8,1038.1
22:40,44.1,987.3,947.5,1026.2
22:50,43.8,986.9,938.1,1020.5
23,42.3,988.7,930.3,995.1
23:10,42.5,970.0,913.8,994.8
23:20,41.3,968.5,900.0,987.7
23:30,41.2,956.1,897.2,980.0
23:40,40.8,937.4,891.9,973.0
23:50,39.3,948.8,885.4,952.9
