00,39.8,934.4,882.6,916.5
00:10,39.4,956.8,904.6,927.0
00:20,39.1,944.1,887.7,922.2
00:30,39.5,947.3,888.3,911.2
00:40,39.5,938.4,904.4,897.7
00:50,38.9,932.0,878.4,900.2
01,37.7,931.4,877.7,893.8
01:10,38.8,936.9,864.2,897.0
01:20,38.5,936.1,867.2,884.5
01:30,38.4,930.2,876.0,871.4
01:40,38.2,930.4,859.4,863.9
01:50,37.4,932.5,853.9,852.0
02,37.8,914.7,851.8,861.1
02:10,37.7,919.0,841.2,840.9
02:20,37.7,935.6,862.3,841.3
02:30,36.5,911.5,862.6,832.8
02:40,37.0,901.4,848.3,834.7
02:50,36.1,910.0,851.1,828.4
03,36.6,888.9,851.1,827.8
03:10,37.0,901.5,841.5,828.4
03:20,37.2,901.3,843.0,834.3
03:30,35.8,897.8,847.5,819.9
03:40,36.0,906.3,844.6,811.6
03:50,36.0,884.7,843.9,817.1
04,35.8,889.0,835.4,807.7
04:10,36.4,883.0,842.3,816.5
04:20,36.9,883.7,849.1,814.7
04:30,37.2,872.1,850.0,810.3
04:40,37.8,858.9,849.5,805.6
04:50,38.1,876.8,839.0,811.3
05,37.4,876.5,848.2,812.3
05:10,35.9,880.9,857.9,819.9
05:20,36.7,880.3,857.1,809.1
05:30,36.3,870.4,868.8,806.5
05:40,36.9,866.0,863.9,824.1
05:50,36.5,855.5,857.6,818.1
06,36.5,849.4,857.8,815.3
06:10,38.8,818.9,877.6,842.5
06:20,38.7,820.9,868.7,856.4
06:30,39.0,819.3,855.6,846.6
06:40,40.3,824.3,864.2,861.9
06:50,39.7,820.9,863.8,871.8
07,40.0,838.9,878.5,873.5
07:10,42.2,849.1,891.7,904.4
07:20,43.1,871.7,886.0,930.8
07:30,42.1,871.0,887.9,938.2
07:40,42.7,874.7,896.0,954.1
07:50,43.5,891.8,911.7,983.9
08,47.4,907.3,941.6,1016.2
08:10,43.7,946.4,973.4,1042.9
08:20,44.2,980.5,969.1,1063.9
08:30,43.4,994.8,977.8,1076.3
08:40,44.1,999.3,982.3,1103.7
08:50,45.1,1011.9,994.4,1113.0
09,43.1,1023.3,998.5,1139.1
09:10,40.9,1048.6,1010.0,1121.6
09:20,42.0,1079.7,1008.9,1115.8
09:30,41.7,1074.7,1011.0,1140.0
09:40,40.4,1075.7,1017.6,1146.3
09:50,40.5,1095.9,1017.8,1156.8
10,40.6,1091.7,1018.8,1162.7
10:10,46.9,1068.6,1012.4,1185.0
10:20,46.9,1075.4,1028.2,1196.6
10:30,49.6,1075.7,1032.8,1194.7
10:40,49.8,1098.6,1042.9,1217.8
10:50,46.7,1101.6,1051.2,1202.6
11,48.3,1105.0,1055.0,1217.5
11:10,52.8,1103.0,1072.4,1240.2
11:20,48.3,1101.4,1067.0,1227.5
11:30,49.7,1098.7,1049.6,1246.1
11:40,50.9,1095.5,1050.2,1238.0
11:50,48.4,1117.0,1053.5,1231.9
12,49.2,1074.6,1021.5,1231.0
12:10,52.1,1058.5,1021.4,1206.3
12:20,51.3,1060.6,1006.5,1199.7
12:30,52.6,1057.9,997.0,1204.7
12:40,51.3,1042.8,1007.1,1202.0
12:50,50.6,1061.8,1001.5,1214.0
13,49.3,1079.2,1018.4,1210.9
13:10,49.2,1115.6,1053.8,1223.3
13:20,48.7,1130.9,1051.9,1237.1
13:30,47.7,1136.2,1059.6,1226.8
13:40,46.6,1142.7,1062.8,1232.8
13:50,52.1,1138.9,1071.6,1238.1
14,50.2,1140.2,1071.4,1229.3
14:10,48.5,1134.6,1080.7,1231.9
14:20,48.9,1142.2,1076.6,1224.2
14:30,48.8,1153.2,1066.3,1215.7
14:40,48.1,1175.7,1072.7,1216.8
14:50,46.7,1176.2,1080.9,1207.0
15,48.2,1177.5,1086.7,1211.0
15:10,47.8,1149.7,1061.6,1210.3
15:20,47.4,1141.6,1070.5,1208.6
15:30,47.2,1148.8,1064.1,1205.0
15:40,48.4,1132.8,1054.0,1198.0
15:50,45.5,1157.4,1081.4,1197.4
16,46.1,1144.1,1074.5,1196.0
16:10,41.8,1155.6,1062.2,1175.6
16:20,42.6,1170.9,1033.4,1173.5
16:30,43.8,1169.8,1071.1,1169.3
16:40,43.3,1167.7,1067.5,1166.9
16:50,43.7,1153.3,1062.7,1167.4
17,45.8,1123.9,1044.7,1165.2
17:10,45.0,1119.8,1030.7,1141.0
17:20,46.0,1108.7,1021.9,1145.1
17:30,45.2,1112.7,1025.9,1140.2
17:40,43.4,1103.8,1025.3,1132.8
17:50,46.0,1104.4,1006.4,1141.7
18,44.5,1122.8,1017.5,1133.4
18:10,44.2,1112.3,1017.0,1131.3
18:20,43.5,1113.4,1018.6,1131.0
18:30,44.6,1117.2,1015.0,1135.8
18:40,44.3,1119.3,1018.0,1125.9
18:50,45.2,1093.8,1019.1,1134.7
19,44.6,1091.5,1021.8,1118.4
19:10,43.9,1089.5,1014.4,1111.4
19:20,43.8,1097.2,1016.8,1106.6
19:30,44.6,1099.4,1009.2,1098.1
19:40,43.0,1082.7,996.4,1096.7
19:50,44.6,1074.2,1005.4,1096.1
20,43.5,1069.9,986.2,1098.6
20:10,44.3,1058.6,1001.8,1087.5
20:20,45.2,1061.4,995.4,1077.2
20:30,44.3,1056.0,993.0,1084.5
20:40,44.0,1049.1,978.8,1074.7
20:50,43.5,1045.1,990.4,1074.2
21,44.2,1048.1,979.9,1065.2
21:10,44.2,1045.1,977.1,1060.5
21:20,43.4,1046.3,970.1,1053.0
21:30,45.3,1032.9,978.8,1055.4
21:40,45.0,1036.5,977.0,1047.3
21:50,42.9,1045.9,966.5,1024.1
22,42.8,1028.9,937.0,1016.9
22:10,39.8,1019.6,937.7,995.9
22:20,39.5,1013.4,923.1,976.8
22:30,39.5,1011.6,917.1,976.4
22:40,38.5,1003.7,923.5,967.9
22:50,38.4,992.0,915.8,962.1
23,37.6,986.0,909.5,947.3
23:10,38.8,975.7,905.7,945.6
23:20,38.0,968.8,903.8,941.8
23:30,37.1,964.3,898.5,922.0
23:40,37.9,940.2,897.2,912.1
23:50,36.5,950.6,889.0,907.2
