00,38.1,949.0,838.6,810.5
00:10,40.4,938.6,848.0,801.4
00:20,40.3,931.9,832.6,805.9
00:30,38.3,941.3,826.3,772.7
00:40,38.6,942.8,800.4,771.8
00:50,38.1,920.5,812.2,777.4
01,36.0,935.4,805.9,761.4
01:10,37.6,919.2,794.1,762.2
01:20,38.1,921.4,771.2,760.6
01:30,37.5,919.4,768.7,754.8
01:40,37.4,903.9,772.8,746.4
01:50,36.8,881.1,768.2,742.8
02,35.9,898.0,775.4,737.4
02:10,37.1,889.8,771.8,731.0
02:20,36.2,888.2,774.8,718.9
02:30,35.8,888.5,767.7,722.0
02:40,35.7,880.2,767.3,718.0
02:50,35.5,861.0,769.1,719.2
03,35.7,876.4,776.2,714.7
03:10,36.3,880.2,759.3,712.0
03:20,36.8,854.3,768.4,707.4
03:30,36.3,855.4,753.7,709.9
03:40,35.8,845.3,752.7,714.3
03:50,36.3,847.2,754.6,709.0
04,36.4,845.8,740.9,717.1
04:10,38.4,829.9,765.9,721.0
04:20,39.0,826.0,750.9,729.9
04:30,38.2,820.9,770.5,713.9
04:40,39.1,807.8,760.4,730.3
04:50,39.6,813.0,747.6,734.1
05,39.4,817.4,768.0,730.0
05:10,39.8,815.9,750.1,735.4
05:20,38.8,802.3,758.1,739.0
05:30,38.5,816.6,773.5,728.3
05:40,40.0,792.3,769.0,745.0
05:50,40.8,769.4,759.9,762.6
06,40.9,786.6,757.4,757.9
06:10,39.8,797.7,759.2,763.8
06:20,39.3,772.2,754.0,790.8
06:30,39.7,787.0,758.8,797.5
06:40,38.7,805.9,759.4,791.6
06:50,38.4,839.6,749.0,798.7
07,37.8,825.1,782.2,809.7
07:10,39.8,833.8,791.9,821.0
07:20,38.2,845.4,781.1,845.8
07:30,39.6,829.4,788.4,867.3
07:40,40.4,859.6,807.5,881.0
07:50,40.5,885.6,816.4,897.3
08,40.9,934.1,856.4,926.1
08:10,36.9,1007.9,901.1,939.3
08:20,36.7,1035.6,886.4,950.0
08:30,38.0,1013.1,906.4,988.4
08:40,39.5,1036.4,893.8,1004.0
08:50,39.4,1050.6,894.9,1021.3
09,37.7,1124.4,908.6,1018.1
09:10,39.5,1111.2,960.6,1034.1
09:20,37.8,1099.3,957.9,1024.7
09:30,38.9,1092.0,969.6,1031.5
09:40,38.9,1082.7,961.2,1035.6
