00,39.2,951.0,909.2,849.0
00:10,38.4,977.1,915.4,844.2
00:20,38.0,981.4,915.9,836.3
00:30,37.2,968.6,913.0,831.1
00:40,37.5,966.5,915.9,829.5
00:50,38.1,953.7,885.6,821.7
01,37.7,964.7,896.7,808.8
01:10,38.3,939.1,897.0,824.4
01:20,38.8,925.0,889.4,823.9
01:30,37.5,929.5,878.4,813.6
01:40,37.7,923.5,884.5,818.3
01:50,38.1,924.4,867.4,813.7
02,38.0,931.8,872.0,809.5
02:10,36.4,939.0,872.8,791.5
02:20,36.5,926.9,863.7,786.8
02:30,35.9,920.6,855.4,791.0
02:40,36.9,912.8,843.9,781.3
02:50,36.0,912.8,862.2,781.9
03,35.9,919.7,862.8,782.9
03:10,39.3,902.4,848.4,774.6
03:20,38.7,897.6,850.8,764.4
03:30,37.8,894.0,854.7,762.3
03:40,38.3,909.3,844.4,760.9
03:50,38.3,900.9,856.1,760.0
04,39.0,877.3,858.6,761.4
04:10,36.5,878.4,861.1,759.8
04:20,36.9,877.7,850.7,771.1
04:30,37.1,886.5,829.7,770.6
04:40,36.9,876.2,857.0,766.5
04:50,37.4,883.6,854.9,763.1
05,37.2,892.6,860.3,765.0
05:10,34.7,895.4,855.9,759.9
05:20,35.3,887.3,850.8,753.1
05:30,34.9,892.0,859.2,754.3
05:40,34.5,887.8,858.6,756.9
05:50,35.2,876.3,853.7,761.4
06,35.7,871.0,856.7,764.6
06:10,36.6,842.9,880.4,791.1
06:20,36.4,838.3,868.1,789.8
06:30,36.5,848.4,856.7,807.4
06:40,37.3,853.4,863.4,821.0
06:50,38.2,850.6,865.4,836.6
07,37.6,859.9,878.3,829.2
07:10,37.6,880.0,882.2,850.8
07:20,37.3,887.6,888.0,865.8
07:30,36.9,908.2,877.2,885.0
07:40,37.2,917.1,892.9,899.3
07:50,37.6,925.4,900.7,920.0
08,38.6,972.0,924.4,944.1
08:10,38.7,1031.0,984.5,980.1
08:20,38.5,1054.9,982.3,1009.0
08:30,38.0,1059.5,996.8,1025.0
08:40,40.8,1088.0,1031.7,1035.9
08:50,41.4,1097.3,1007.0,1052.4
09,42.5,1079.4,1022.9,1070.1
09:10,40.9,1103.7,1029.0,1091.8
09:20,41.1,1105.2,1020.5,1089.5
09:30,42.7,1093.8,1019.5,1100.0
09:40,42.4,1105.7,1015.8,1115.2
09:50,42.5,1126.1,1018.5,1125.3
10,41.9,1136.9,1035.1,1134.8
10:10,41.4,1157.5,1028.8,1126.0
10:20,42.3,1160.8,1036.7,1140.7
10:30,43.5,1164.4,1034.1,1139.9
10:40,43.1,1179.5,1046.2,1151.0
10:50,43.5,1170.9,1041.1,1157.3
11,42.7,1194.7,1048.5,1170.0
11:10,44.2,1192.8,1065.4,1176.8
11:20,44.2,1186.6,1058.8,1185.9
